document_id,arm_id,document,arm,1.1.Goal setting (behavior)(6452745),1.2 Problem solving(6452746),1.3 Goal setting (outcome)(6452747),1.4 Action planning(6452748),1.5 Review behavior goal(s)(6452749),1.6 Discrepancy between current behavior and goal(6452750),1.7 Review outcome goal(s)(6452751),1.8 Behavioral contract(6452752),1.9 Commitment(6452753),10.1 Material incentive (behavior)(6452936),10.10 Reward (outcome)(6452945),10.11 Future punishment(6452946),10.2 Material reward (behavior)(6452937),10.3 Non-specific reward(6452938),10.4 Social reward(6452939),10.5 Social incentive(6452940),10.6 Non-specific incentive(6452941),10.8 Incentive (outcome)(6452943),10.9 Self-reward(6452944),11.1 Pharmacological support(6452948),11.2 Reduce negative emotions(6452949),12.1 Restructuring the physical environment(6452954),12.2 Restructuring the social environment(6452955),12.3 Avoidance/reducing exposure to cues for the behavior(6452956),12.4 Distraction(6452957),12.5 Adding objects to the environment(6452959),12.6 Body changes(6452960),13.1 Identification of self as role model(6452962),13.2 Framing/reframing(6452963),13.3 Incompatible beliefs(6452964),13.4 Valued self-identify(6452965),13.5 Identity associated with changed behavior(6452966),14.1 Behavior cost(6452968),14.2 Punishment(6452969),14.3 Remove reward(6452970),14.4 Reward approximation(6452973),14.8 Reward alternative behavior(6452977),14.9 Reduce reward frequency(6452978),15.1 Verbal persuasion about capability(6452981),15.2 Mental rehearsal of successful performance(6452982),15.3 Focus on past success(6452983),15.4 Self-talk(6452984),16.1 Imaginary punishment(6452986),16.2 Imaginary reward(6452987),2.1 Monitoring of behavior by others without feedback(6452755),2.2 Feedback on behaviour(6452756),2.3 Self-monitoring of behavior(6452757),2.4 Self-monitoring of outcome(s) of behaviour(6452758),2.5 Monitoring of outcome(s) of behavior without feedback(6452759),2.6 Biofeedback(6452760),2.7 Feedback on outcome(s) of behavior(6452761),3.1 Social support (unspecified)(6452763),3.2 Social support (practical)(6452764),3.3 Social support (emotional)(6452765),4.1 Instruction on how to perform the behavior(6452831),4.2 Information about Antecedents(6452832),4.3 Re-attribution(6452833),4.5. Advise to change behavior(6452836),5.1 Information about health consequences(6452838),5.2 Salience of consequences(6452839),5.3 Information about social and environmental consequences(6452840),5.4 Monitoring of emotional consequences(6452843),6.1 Demonstration of behavior(6452847),6.2 Social comparison(6452848),6.3 Information about others' approval(6452849),7.1 Prompts/cues(6452851),7.3 Reduce prompts/cues(6452853),7.4 Remove access to the reward(6452854),7.5 Remove aversive stimulus(6452855),7.6 Satiation(6452856),7.7 Exposure(6452857),7.8 Associative learning(6452858),8.1 Behavioral practice/rehearsal(6452860),8.2 Behavior substitution(6452861),8.4 Habit reversal(6452863),8.7 Graded tasks(6452930),9.1 Credible source(6452932),9.2 Pros and cons(6452933),9.3 Comparative imagining of future outcomes(6452934),Abstinence: Continuous ,Abstinence: Point Prevalence ,Biochemical verification(6451788),CBT(6823485),Combined follow up,Country of intervention(6080518),Digital content type(6080691),Face to face(6080686),Group-based(6080701),Health Professional(6080704),Individual-level analysed(6080719),Mean age(6080481),Mean number of times tobacco used(6080512),Motivational Interviewing(6823487),Outcome value(6451791),Patch(6080694),Pharmaceutical company competing interest(6830268),Pharmaceutical company funding(6830264),Pill(6080695),Pregnancy trial,Pregnancy trial (Mixed),Printed material(6080688),Proportion identifying as female gender(6080485),Proportion identifying as male gender(6080486),Relapse Prevention Trial,Relapse Prevention Trial(Mixed),Somatic(6080693),Website / Computer Program / App(6080692),aggregate patient role,brief advise,bupropion,control,doctor,e_cigarette,gum,healthcare facility,inhaler,lozenge,nasal_spray,nrt,nurse,phone,placebo,psychologist,text messaging,varenicline
263249,366,Secades Villa 2014.pdf,Cognitive behavioural therapy (CBT),-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1,-,26.1,Spain,0,-,1,-,49.0,46.9,21.8,-,26.5,-,-,-,-,-,-,-,59.2,35.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-
263058,129,Baker 2006 (c) primary paper.pdf,motivational interviewing/CBT with nicotine replacement therapy,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1.0,0.0,1.0,1,52.199999999999996,Australia,0,1,-,-,108.0,37.24,-,1,3.4,1,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,0,-
263058,130,Baker 2006 (c) primary paper.pdf,Control,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,52.199999999999996,Australia,0,-,-,-,109.0,37.24,-,-,0.7,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,0,-
296320,591,Stotts 2002.pdf,Experimental group,1,1,-,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,26.1,United Kingdom,1,1,-,1,84.0,28.6,-,1,12.2,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,0,-
296320,594,Stotts 2002.pdf,Control,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-,-,26.1,United Kingdom,0,1,-,1,82.0,28.1,-,-,17.1,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,0,-
263157,259,Kahler 2008 (c) primary paper.pdf,Standard smoking cessation integrating brief alcohol intervention (ST-BI),-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,1.0,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,26.0,-,0.0,1.0,-,1.0,117.0,41.5,21.3,-,13.7,1.0,-,-,-,-,-,-,45.0,55.0,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,1.0,-,-,-,-,0.0,-
263157,260,Kahler 2008 (c) primary paper.pdf,Standard smoking cessation (ST),-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,-,-,26.0,-,0.0,1.0,-,1.0,119.0,41.5,21.3,-,12.6,1.0,-,-,-,-,-,-,45.0,55.0,-,-,-,-,-,1.0,-,1.0,-,-,-,-,-,-,-,1.0,-,-,-,-,0.0,-
319601,672,Scherphof 2014a.pdf,Nicotine patch,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,-,-,-,Netherlands,0,1,-,-,135.0,16.56,-,-,14.8,1,-,-,-,-,-,-,59.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,0,-
319601,673,Scherphof 2014a.pdf,Placebo patch,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,-,-,-,Netherlands,0,1,-,-,122.0,16.7,-,-,13.1,1,-,-,-,-,-,-,45.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,0,-
321099,698,Garcia 2000.pdf,Control,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,52.2,Spain,0,1,-,-,48.0,30.87,5.53,-,2.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,0,-
321099,696,Garcia 2000.pdf,5-session,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,0.0,1.0,1,-,52.2,Spain,0,1,1,-,31.0,30.93,25.67,-,38.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-
321099,697,Garcia 2000.pdf,Manual only,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,1,-,0.0,1.0,1,-,52.2,Spain,0,-,-,-,33.0,35.45,25.8,-,15.1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
321099,695,Garcia 2000.pdf,5-session + manual,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,1,-,0.0,1.0,1,-,52.2,Spain,0,1,1,-,25.0,32.48,25.04,-,48.0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-
321099,694,Garcia 2000.pdf,10-session,-,1,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,0.0,1.0,1,-,52.2,Spain,0,1,1,-,25.0,32.0,29.44,-,16.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,-
252976,27,2016 EAGLES outcome paper.pdf,Non-psychiatric & Bupropion,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,12.0,multinational,0,1,-,-,1001.0,46.0,20.6,-,18.8,1,1,1,1,-,-,-,49.0,51.0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,0,-
252976,28,2016 EAGLES outcome paper.pdf,Non Psychiatric & Nicotine Patch,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,12.0,multinational,0,1,-,-,1013.0,46.1,20.8,-,18.5,1,1,1,1,-,-,-,51.0,49.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,0,-
252976,29,2016 EAGLES outcome paper.pdf,Non-psychiatric & Placebo,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,12.0,multinational,0,1,-,-,1009.0,45.9,20.5,-,10.5,1,1,1,1,-,-,-,51.0,49.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,0,-
252976,24,2016 EAGLES outcome paper.pdf,Psychiatric & Bupropion,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,12.0,multinational,0,1,-,-,1033.0,46.7,20.5,-,13.7,1,1,1,1,-,-,-,62.0,38.0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,0,-
252976,25,2016 EAGLES outcome paper.pdf,Psychiatric & Nicotine Patch,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,12.0,multinational,0,1,-,-,1025.0,47.6,20.8,-,13.0,1,1,1,1,-,-,-,62.0,38.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,0,-
252976,30,2016 EAGLES outcome paper.pdf,Non-psychiatric & varencline,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,12.0,multinational,0,1,-,-,1005.0,45.8,20.8,-,25.5,1,1,1,1,-,-,-,48.0,52.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,0,1
252976,23,2016 EAGLES outcome paper.pdf,Psychiatric & Varenicline,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,12.0,multinational,0,1,-,-,1032.0,47.2,20.6,-,18.3,1,1,1,1,-,-,-,62.0,38.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,0,1
252976,26,2016 EAGLES outcome paper.pdf,Psychiatric & Placebo,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,12.0,multinational,0,1,-,-,1026.0,46.9,20.7,-,8.3,1,1,1,1,-,-,-,62.0,38.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,0,-
252905,68,Segnan_1991_A randomized trial of smoking cessation.pdf,Repeated counselling plus nicotine gum,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,0.0,1.0,1.0,-,52.199999999999996,n Ita,0,1,-,1,294.0,-,-,-,7.0,-,-,-,-,-,-,1,36.7,63.3,-,-,1,-,-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,-,0,-
252905,70,Segnan_1991_A randomized trial of smoking cessation.pdf,Minimal intervention,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,0.0,1.0,1.0,-,52.199999999999996,n Ita,0,1,-,1,62.0,-,-,-,4.0,-,-,-,-,-,-,1,32.0,67.7,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,0,-
252905,67,Segnan_1991_A randomized trial of smoking cessation.pdf,Repeated counselling plus spirometry,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,0.0,1.0,1.0,-,52.199999999999996,n Ita,0,1,-,1,292.0,-,-,-,6.0,-,-,-,-,-,-,1,40.0,59.9,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,0,-
252905,69,Segnan_1991_A randomized trial of smoking cessation.pdf,Repeated counselling,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,0.0,1.0,1.0,-,52.199999999999996,n Ita,0,1,-,1,275.0,-,-,-,5.0,-,-,-,-,-,-,1,39.6,60.4,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,0,-
423127,1952,Vidrine 2016.pdf,Mindfulness-Based Addiction Treatment (MBAT),1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,26.0,United Kingdom,0,1,1,1,154.0,-,19.9,-,13.0,1,-,-,-,-,-,1,54.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,0,-
423127,1953,Vidrine 2016.pdf,Cognitive Behavioral Treatment (CBT),1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,0.0,1.0,1,-,26.0,United Kingdom,0,1,1,1,155.0,-,19.9,-,15.5,1,-,-,-,-,-,1,54.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,0,-
423127,1954,Vidrine 2016.pdf,Usual Care (UC),1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,26.0,United Kingdom,0,1,-,1,103.0,-,19.9,-,19.1,1,-,-,-,-,-,1,54.9,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,0,-
263167,1025,Levine 2010 (c) primary paper.pdf,Standard cessation counseling (STANDARD) + bupropion (B),1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,52.2,-,0.0,1.0,1.0,1.0,89.0,41.0,20.1,-,19.0,-,1.0,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
263167,277,Levine 2010 (c) primary paper.pdf,CBT for smoking-related weight concerns (CONCERNS) + bupropion (B),1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,52.2,-,0.0,1.0,1.0,1.0,106.0,42.1,20.8,-,24.0,-,1.0,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
263167,1026,Levine 2010 (c) primary paper.pdf,Standard cessation counseling (STANDARD) + placebo (P),1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,52.2,-,0.0,1.0,1.0,1.0,67.0,42.3,21.6,-,7.0,-,1.0,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,1.0,-,0.0,-
263167,278,Levine 2010 (c) primary paper.pdf,CBT for smoking-related weight concerns (CONCERNS) + placebo (P),1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1.0,-,52.2,-,0.0,1.0,1.0,1.0,87.0,42.6,20.4,-,8.0,-,1.0,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,0.0,-
319588,649,Joffe 2009.pdf,Not-on-Tobacco (NOT) intervention,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,52.2,United States,0,1,1,-,92.0,16.0,-,-,0.07,-,-,-,-,-,-,-,52.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
319588,648,Joffe 2009.pdf,Kicking butts control,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,52.2,United States,0,1,1,-,89.0,15.6,-,-,0.12,-,-,-,-,-,-,1,48.0,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,0,-
319588,650,Joffe 2009.pdf,Not-on-Tobacco control,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,52.2,United States,0,1,1,-,102.0,15.9,-,-,0.06,-,-,-,-,-,-,1,45.0,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,0,-
319588,647,Joffe 2009.pdf,Kickin butts intervention,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,1.0,1,-,52.2,United States,0,1,1,-,104.0,15.9,-,-,0.09,-,-,-,-,-,-,-,61.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-
296305,547,Prochaska 2001.pdf,Expert system plus lifesign computer (ES 1 SC),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,1.0,-,-,-,-,-,-,-,-,1.0,-,1.0,-,0.0,1.0,-,-,78.3,-,0.0,-,-,-,374.0,38.9,19.0,-,10.2,-,-,-,-,-,-,1.0,56.0,44.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
296305,546,Prochaska 2001.pdf,Expert system plus counselors (ES 1 CO),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,1.0,-,1.0,-,0.0,1.0,-,-,78.3,-,0.0,-,-,-,361.0,38.0,21.7,-,13.0,-,-,-,-,-,-,1.0,56.0,44.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-
